TransactionID,Date,AccountID,CustomerID,ProductID,TransactionType,TransactionChannel,Amount,Status
TXN000298,2025-12-21,ACC00310,CUST00431,PRD010,Credit,UPI,155080.52,Success
TXN000299,2024-12-11,ACC00806,CUST00687,PRD014,Debit,Mobile App,8569.94,Success
TXN000300,2025-02-01,ACC00359,CUST00610,PRD008,Credit,Mobile App,19898.16,Success
TXN000301,2025-09-08,ACC00479,CUST00733,PRD003,Debit,Net Banking,426113.48,Failed
TXN000302,2025-11-27,ACC00344,CUST00234,PRD006,Debit,Net Banking,10491.92,Success
TXN000303,2025-06-06,ACC00690,CUST00474,PRD016,Debit,UPI,532.75,Success
TXN000304,2025-05-28,ACC00333,CUST00100,PRD011,Credit,Net Banking,232130.2,Success
TXN000305,2024-09-08,ACC00704,CUST00520,PRD004,Debit,Mobile App,4387.96,Failed
TXN000306,2023-12-16,ACC00520,CUST00645,PRD009,Credit,Net Banking,81782.95,Success
TXN000307,2025-03-19,ACC00722,CUST00651,PRD009,Debit,Net Banking,120723.68,Success
TXN000308,2025-12-26,ACC00875,CUST00202,PRD012,Debit,Mobile App,6030.25,Success
TXN000309,2025-05-25,ACC00618,CUST00455,PRD012,Credit,Mobile App,10219.37,Success
TXN000310,2025-11-19,ACC00201,CUST00521,PRD002,Credit,Net Banking,11780.15,Success
TXN000311,2024-05-05,ACC00133,CUST00521,PRD014,Debit,UPI,1008.48,Success
TXN000312,2025-06-01,ACC00180,CUST00527,PRD001,Credit,UPI,14731.32,Success
TXN000313,2025-06-27,ACC00056,CUST00566,PRD006,Credit,Net Banking,3724.37,Success
TXN000314,2025-12-18,ACC00012,CUST00351,PRD010,Debit,UPI,189057.57,Success
TXN000315,2025-12-16,ACC00728,CUST00584,PRD004,Debit,Net Banking,12672.24,Success
TXN000316,2025-06-21,ACC00414,CUST00616,PRD007,Credit,ATM,13268.08,Success
TXN000317,2025-12-27,ACC00577,CUST00408,PRD013,Debit,POS,37823.88,Success
TXN000318,2025-10-18,ACC00452,CUST00170,PRD008,Credit,Net Banking,23019.88,Success
TXN000319,2025-05-02,ACC00586,CUST00279,PRD004,Debit,Mobile App,4709.63,Success
TXN000320,2024-01-19,ACC00940,CUST00424,PRD013,Debit,UPI,49074.41,Success
TXN000321,2025-12-23,ACC00898,CUST00166,PRD016,Credit,Mobile App,19059.1,Success
TXN000322,2023-01-13,ACC00453,CUST00736,PRD003,Credit,Mobile App,257991.69,Success
TXN000323,2025-08-27,ACC00599,CUST00252,PRD010,Credit,UPI,59479.01,Success
TXN000324,2025-01-25,ACC00858,CUST00671,PRD006,Debit,UPI,18430.74,Success
TXN000325,2024-10-24,ACC00701,CUST00365,PRD007,Debit,ATM,10241.33,Success
TXN000326,2025-03-17,ACC00544,CUST00669,PRD001,Debit,Mobile App,22379.39,Success
TXN000327,2024-12-13,ACC00726,CUST00469,PRD004,Debit,Branch,418.37,Success
TXN000328,2025-09-08,ACC00567,CUST00055,PRD013,Debit,Net Banking,26371.79,Success
TXN000329,2024-12-28,ACC00054,CUST00407,PRD016,Debit,UPI,17406.42,Success
TXN000330,2024-09-13,ACC00862,CUST00588,PRD008,Debit,Net Banking,4301.21,Success
TXN000331,2024-01-26,ACC00270,CUST00738,PRD008,Credit,UPI,21116.33,Success
TXN000332,2025-03-23,ACC00015,CUST00536,PRD007,Credit,UPI,12527.84,Success
TXN000333,2024-02-06,ACC00709,CUST00462,PRD007,Debit,Net Banking,18931.94,Success
TXN000334,2025-11-27,ACC00558,CUST00278,PRD006,Debit,Branch,16700.26,Success
TXN000335,2023-09-13,ACC00704,CUST00520,PRD007,Debit,POS,3769.62,Success
TXN000336,2025-09-09,ACC00349,CUST00637,PRD004,Credit,UPI,5847.46,Success
TXN000337,2023-07-19,ACC00719,CUST00614,PRD016,Debit,UPI,20774.78,Success
TXN000338,2024-03-13,ACC00598,CUST00184,PRD013,Credit,UPI,30426.9,Success
TXN000339,2025-10-02,ACC00767,CUST00400,PRD001,Credit,UPI,19028.27,Success
TXN000340,2025-09-03,ACC00874,CUST00686,PRD009,Debit,Mobile App,243690.48,Success
TXN000341,2025-03-03,ACC00763,CUST00295,PRD012,Credit,Mobile App,27350.69,Success
TXN000342,2025-05-26,ACC00389,CUST00542,PRD010,Debit,Mobile App,386703.16,Success
TXN000343,2023-07-09,ACC00038,CUST00372,PRD012,Debit,ATM,22780.72,Success
TXN000344,2025-12-07,ACC00689,CUST00408,PRD010,Debit,Mobile App,104897.2,Success
TXN000345,2025-09-22,ACC00574,CUST00160,PRD013,Debit,Net Banking,8625.14,Success
TXN000346,2024-06-10,ACC00312,CUST00218,PRD010,Credit,UPI,386725.35,Success
TXN000347,2025-11-10,ACC00286,CUST00417,PRD012,Debit,Mobile App,27199.92,Success
TXN000348,2025-06-07,ACC00100,CUST00418,PRD012,Credit,Mobile App,3258.99,Success
TXN000349,2025-08-20,ACC00926,CUST00322,PRD010,Credit,Mobile App,344714.14,Success
TXN000350,2025-07-04,ACC01000,CUST00485,PRD005,Debit,UPI,14802.54,Success
TXN000351,2024-09-23,ACC00432,CUST00133,PRD002,Credit,UPI,14640.78,Success
TXN000352,2025-08-16,ACC00281,CUST00004,PRD011,Debit,Mobile App,225511.13,Success
TXN000353,2024-04-15,ACC00799,CUST00609,PRD007,Debit,Mobile App,6181.3,Success
TXN000354,2024-09-12,ACC00380,CUST00039,PRD009,Credit,UPI,350235.81,Success
TXN000355,2025-09-21,ACC00407,CUST00130,PRD003,Debit,UPI,278440.07,Success
TXN000356,2025-11-26,ACC00237,CUST00649,PRD016,Credit,Net Banking,12917.52,Success
TXN000357,2024-06-22,ACC00570,CUST00454,PRD014,Credit,UPI,1600.7,Success
TXN000358,2025-08-08,ACC00325,CUST00190,PRD009,Credit,Mobile App,66908.32,Success
TXN000359,2025-11-17,ACC00033,CUST00122,PRD002,Credit,Net Banking,12468.61,Success
TXN000360,2025-09-16,ACC00382,CUST00090,PRD003,Debit,Net Banking,163770.03,Success
TXN000361,2025-05-07,ACC00363,CUST00464,PRD001,Debit,UPI,24355.27,Success
TXN000362,2025-09-02,ACC00835,CUST00225,PRD005,Credit,ATM,6702.36,Success
TXN000363,2023-01-13,ACC00129,CUST00635,PRD015,Credit,Mobile App,15651.85,Success
TXN000364,2024-01-10,ACC00876,CUST00296,PRD012,Debit,Net Banking,29797.3,Success
TXN000365,2024-02-23,ACC00838,CUST00044,PRD011,Credit,Mobile App,225010.83,Success
TXN000366,2025-12-05,ACC00728,CUST00584,PRD002,Credit,UPI,12665.52,Success
TXN000367,2024-04-20,ACC00544,CUST00669,PRD004,Credit,Net Banking,10416.42,Success
TXN000368,2024-08-14,ACC00128,CUST00711,PRD001,Credit,Mobile App,13734.31,Success
TXN000369,2024-06-28,ACC00576,CUST00324,PRD016,Debit,Mobile App,4744.82,Success
TXN000370,2025-09-24,ACC00049,CUST00574,PRD015,Credit,Net Banking,23458.76,Success
TXN000371,2023-08-30,ACC00381,CUST00242,PRD010,Credit,Mobile App,429331.83,Success
TXN000372,2025-02-07,ACC00474,CUST00146,PRD011,Debit,Branch,48743.2,Success
TXN000373,2025-06-07,ACC00501,CUST00051,PRD012,Credit,Mobile App,37448.46,Success
TXN000374,2024-08-09,ACC00673,CUST00579,PRD004,Debit,ATM,21518.63,Success
TXN000375,2025-10-09,ACC00281,CUST00004,PRD002,Debit,Mobile App,6746.68,Success
TXN000376,2024-10-13,ACC00129,CUST00635,PRD013,Credit,UPI,12188.43,Success
TXN000377,2025-09-29,ACC00007,CUST00161,PRD011,Credit,UPI,402581.48,Success
TXN000378,2025-01-04,ACC00124,CUST00195,PRD001,Credit,Mobile App,10608.28,Failed
TXN000379,2024-12-24,ACC00534,CUST00098,PRD004,Debit,UPI,825.63,Success
TXN000380,2025-10-15,ACC00519,CUST00350,PRD010,Debit,UPI,329261.03,Success
TXN000381,2024-07-06,ACC00339,CUST00164,PRD001,Credit,Net Banking,1477.65,Success
TXN000382,2025-06-25,ACC00639,CUST00336,PRD004,Debit,UPI,1683.18,Success
TXN000383,2025-07-05,ACC00792,CUST00027,PRD014,Debit,ATM,44343.11,Success
TXN000384,2023-10-04,ACC00726,CUST00469,PRD012,Credit,ATM,12184.04,Success
TXN000385,2024-10-27,ACC00617,CUST00115,PRD008,Debit,Mobile App,16639.01,Success
TXN000386,2025-09-21,ACC00098,CUST00241,PRD013,Debit,Net Banking,25074.33,Success
TXN000387,2024-12-03,ACC00566,CUST00520,PRD014,Credit,Mobile App,16013.81,Success
TXN000388,2025-05-05,ACC00861,CUST00669,PRD011,Debit,Net Banking,377100.31,Success
TXN000389,2024-07-05,ACC00004,CUST00299,PRD009,Debit,UPI,122772.15,Success
TXN000390,2024-12-31,ACC00239,CUST00096,PRD003,Credit,Mobile App,46844.19,Success
TXN000391,2025-07-09,ACC00274,CUST00372,PRD011,Debit,Net Banking,281957.62,Success
TXN000392,2024-06-18,ACC00187,CUST00048,PRD008,Credit,UPI,19628.4,Success
TXN000393,2025-12-02,ACC00558,CUST00278,PRD005,Credit,Mobile App,7773.47,Success
TXN000394,2024-08-28,ACC00556,CUST00555,PRD009,Debit,Branch,374935.86,Success
TXN000395,2025-03-21,ACC00127,CUST00575,PRD002,Debit,UPI,16822.8,Success
TXN000396,2025-12-09,ACC00961,CUST00745,PRD006,Credit,UPI,17545.36,Success
TXN000397,2024-04-01,ACC00877,CUST00261,PRD012,Debit,Net Banking,12200.9,Success
TXN000398,2025-04-27,ACC00160,CUST00708,PRD001,Credit,UPI,23194.93,Failed
TXN000399,2025-09-24,ACC00054,CUST00407,PRD001,Debit,UPI,18941.03,Failed
TXN000400,2024-08-17,ACC00053,CUST00354,PRD002,Credit,ATM,11027.26,Success
TXN000401,2025-10-08,ACC00287,CUST00506,PRD016,Credit,ATM,19754.0,Success
TXN000402,2023-04-09,ACC00242,CUST00355,PRD008,Credit,UPI,12343.13,Success
TXN000403,2025-11-19,ACC00539,CUST00443,PRD014,Debit,Branch,21407.12,Success
TXN000404,2024-06-25,ACC00102,CUST00058,PRD012,Debit,UPI,13418.02,Success
TXN000405,2024-08-11,ACC00995,CUST00691,PRD003,Credit,Mobile App,282909.31,Success
TXN000406,2025-10-11,ACC00203,CUST00441,PRD014,Credit,Net Banking,32247.95,Success
TXN000407,2025-07-23,ACC00691,CUST00061,PRD015,Credit,Mobile App,176.59,Success
TXN000408,2024-08-01,ACC00359,CUST00610,PRD006,Credit,UPI,2859.62,Success
TXN000409,2025-02-21,ACC00547,CUST00740,PRD013,Credit,Net Banking,32634.44,Success
TXN000410,2025-12-26,ACC00030,CUST00029,PRD001,Credit,Mobile App,23491.51,Success
TXN000411,2025-01-30,ACC00480,CUST00191,PRD009,Credit,ATM,103269.93,Success
TXN000412,2025-12-27,ACC00525,CUST00025,PRD003,Debit,UPI,60511.5,Success
TXN000413,2024-04-29,ACC00201,CUST00521,PRD004,Credit,UPI,20883.51,Success
TXN000414,2024-08-26,ACC00421,CUST00388,PRD015,Debit,UPI,14007.4,Success
TXN000415,2025-07-01,ACC00870,CUST00160,PRD009,Debit,UPI,241963.94,Success
TXN000416,2025-10-28,ACC00586,CUST00279,PRD013,Credit,ATM,31091.2,Success
TXN000417,2023-06-04,ACC00749,CUST00549,PRD011,Debit,UPI,101658.98,Failed
TXN000418,2024-02-14,ACC00336,CUST00507,PRD004,Debit,UPI,19356.65,Success
TXN000419,2025-12-11,ACC00660,CUST00005,PRD015,Debit,ATM,5689.65,Success
TXN000420,2025-08-05,ACC00353,CUST00587,PRD008,Credit,Branch,6728.45,Success
TXN000421,2024-03-31,ACC00222,CUST00235,PRD011,Debit,UPI,119170.86,Success
TXN000422,2023-03-01,ACC00296,CUST00180,PRD002,Credit,ATM,4815.14,Success
TXN000423,2025-12-12,ACC00334,CUST00764,PRD003,Credit,Net Banking,488541.52,Success
TXN000424,2025-09-08,ACC00567,CUST00055,PRD011,Credit,Mobile App,299793.48,Success
TXN000425,2025-10-17,ACC00197,CUST00525,PRD007,Debit,UPI,21798.94,Success
TXN000426,2025-09-23,ACC00111,CUST00272,PRD001,Debit,UPI,9649.04,Success
TXN000427,2023-01-16,ACC00643,CUST00308,PRD007,Credit,Mobile App,13969.3,Success
TXN000428,2025-05-30,ACC00313,CUST00742,PRD005,Credit,Branch,8922.11,Success
TXN000429,2023-10-09,ACC00735,CUST00288,PRD009,Debit,Net Banking,360591.66,Success
TXN000430,2024-04-16,ACC00934,CUST00301,PRD011,Debit,UPI,202850.08,Success
TXN000431,2024-08-15,ACC00455,CUST00260,PRD012,Debit,Net Banking,44665.18,Success
TXN000432,2023-06-14,ACC00833,CUST00285,PRD012,Credit,UPI,24895.57,Success
TXN000433,2024-11-20,ACC00053,CUST00354,PRD014,Credit,Mobile App,35657.65,Success
TXN000434,2025-09-16,ACC00811,CUST00038,PRD004,Credit,UPI,24465.06,Success
TXN000435,2024-11-03,ACC00068,CUST00367,PRD014,Credit,POS,18349.31,Success
TXN000436,2023-06-06,ACC00214,CUST00617,PRD015,Credit,Branch,20756.77,Success
TXN000437,2025-07-21,ACC00640,CUST00089,PRD001,Debit,Mobile App,4208.1,Success
TXN000438,2025-10-06,ACC00488,CUST00196,PRD001,Debit,Mobile App,13936.3,Failed
TXN000439,2024-12-14,ACC00224,CUST00061,PRD005,Debit,Mobile App,4804.11,Success
TXN000440,2025-09-20,ACC00943,CUST00306,PRD002,Credit,UPI,4172.52,Success
TXN000441,2024-07-07,ACC00396,CUST00314,PRD014,Credit,UPI,24998.08,Success
TXN000442,2025-03-29,ACC00953,CUST00611,PRD002,Credit,POS,11498.22,Success
TXN000443,2024-12-27,ACC00514,CUST00663,PRD001,Credit,Net Banking,8805.15,Success
TXN000444,2024-11-08,ACC00243,CUST00661,PRD013,Credit,UPI,37621.86,Success
TXN000445,2025-10-26,ACC00139,CUST00611,PRD014,Debit,Mobile App,11013.61,Success
TXN000446,2024-03-16,ACC00809,CUST00356,PRD002,Debit,UPI,4596.16,Success
TXN000447,2025-05-14,ACC00434,CUST00716,PRD005,Debit,UPI,2448.2,Success
TXN000448,2025-08-12,ACC00866,CUST00701,PRD010,Credit,UPI,78555.65,Failed
TXN000449,2024-10-04,ACC00099,CUST00716,PRD002,Credit,Branch,8156.1,Success
TXN000450,2023-04-13,ACC00789,CUST00122,PRD008,Credit,Mobile App,12048.39,Success
TXN000451,2025-07-02,ACC00904,CUST00614,PRD007,Debit,UPI,8302.73,Success
TXN000452,2024-03-01,ACC00533,CUST00602,PRD003,Credit,Mobile App,474760.83,Success
TXN000453,2025-06-26,ACC00266,CUST00754,PRD006,Debit,Branch,3320.07,Success
TXN000454,2023-03-06,ACC00700,CUST00783,PRD005,Debit,ATM,19973.86,Success
TXN000455,2025-11-14,ACC00689,CUST00408,PRD012,Debit,Mobile App,5081.28,Success
TXN000456,2025-08-04,ACC00467,CUST00169,PRD007,Credit,UPI,10033.04,Success
TXN000457,2024-12-23,ACC00162,CUST00788,PRD011,Credit,UPI,213150.19,Success
TXN000458,2025-11-17,ACC00442,CUST00162,PRD004,Debit,POS,7533.81,Success
TXN000459,2025-08-08,ACC00402,CUST00574,PRD005,Debit,Net Banking,22602.98,Success
TXN000460,2023-09-11,ACC00233,CUST00161,PRD004,Debit,UPI,9249.68,Success
TXN000461,2024-10-19,ACC00746,CUST00398,PRD013,Credit,Mobile App,13789.73,Success
TXN000462,2025-12-26,ACC00052,CUST00351,PRD012,Debit,UPI,18727.68,Success
TXN000463,2024-03-11,ACC00084,CUST00692,PRD007,Credit,Mobile App,12882.2,Success
TXN000464,2025-05-14,ACC00030,CUST00029,PRD001,Debit,Net Banking,17869.52,Success
TXN000465,2024-09-10,ACC00080,CUST00627,PRD009,Debit,Mobile App,60305.65,Success
TXN000466,2025-03-22,ACC00736,CUST00370,PRD007,Debit,UPI,7579.79,Success
TXN000467,2024-04-29,ACC00416,CUST00222,PRD013,Debit,Net Banking,12808.35,Success
TXN000468,2024-04-20,ACC00955,CUST00269,PRD009,Credit,Mobile App,460304.97,Success
TXN000469,2025-03-21,ACC00583,CUST00356,PRD010,Credit,Mobile App,243035.12,Success
TXN000470,2025-11-25,ACC00149,CUST00531,PRD013,Debit,ATM,29485.61,Success
TXN000471,2025-07-13,ACC00711,CUST00629,PRD012,Debit,UPI,23412.51,Success
TXN000472,2025-12-06,ACC00207,CUST00554,PRD001,Debit,ATM,10464.66,Success
TXN000473,2024-05-10,ACC00092,CUST00137,PRD006,Debit,UPI,18958.12,Success
TXN000474,2025-04-03,ACC00686,CUST00596,PRD003,Credit,ATM,460693.72,Success
TXN000475,2025-08-26,ACC00611,CUST00427,PRD001,Debit,UPI,24556.44,Success
TXN000476,2025-10-22,ACC00398,CUST00376,PRD009,Credit,Net Banking,28599.31,Success
TXN000477,2025-06-08,ACC00640,CUST00089,PRD009,Credit,UPI,240878.25,Success
TXN000478,2024-08-31,ACC00416,CUST00222,PRD010,Credit,Net Banking,368437.47,Success
TXN000479,2025-12-05,ACC00526,CUST00704,PRD007,Credit,ATM,17297.49,Success
TXN000480,2023-09-16,ACC00632,CUST00507,PRD016,Debit,Net Banking,2282.11,Success
TXN000481,2025-03-20,ACC00722,CUST00651,PRD009,Credit,UPI,354095.57,Success
TXN000482,2024-12-21,ACC00416,CUST00222,PRD002,Credit,UPI,3714.34,Success
TXN000483,2025-10-06,ACC00644,CUST00057,PRD008,Credit,ATM,13510.71,Success
TXN000484,2025-02-20,ACC00821,CUST00432,PRD014,Credit,Net Banking,21383.02,Success
TXN000485,2025-12-26,ACC00966,CUST00570,PRD001,Credit,Branch,11187.12,Success
TXN000486,2025-12-02,ACC00952,CUST00093,PRD011,Credit,UPI,136462.23,Success
TXN000487,2025-12-13,ACC00852,CUST00419,PRD006,Credit,ATM,8412.87,Success
TXN000488,2023-02-02,ACC00336,CUST00507,PRD016,Credit,ATM,10450.58,Success
TXN000489,2025-03-13,ACC00450,CUST00523,PRD011,Credit,Mobile App,499532.66,Success
TXN000490,2023-11-03,ACC00768,CUST00048,PRD007,Credit,UPI,18142.89,Success
TXN000491,2023-06-16,ACC00204,CUST00426,PRD008,Debit,Branch,5874.45,Success
TXN000492,2025-12-07,ACC00705,CUST00488,PRD008,Credit,UPI,13876.07,Success
TXN000493,2025-07-24,ACC00391,CUST00594,PRD012,Credit,Mobile App,6288.57,Success
TXN000494,2025-11-12,ACC00073,CUST00615,PRD006,Debit,Mobile App,10962.13,Success
TXN000495,2025-06-01,ACC00199,CUST00415,PRD007,Credit,Net Banking,11008.96,Success
TXN000496,2025-11-27,ACC00908,CUST00390,PRD013,Debit,Mobile App,46125.91,Success
TXN000497,2024-11-01,ACC00487,CUST00211,PRD015,Debit,Net Banking,22091.02,Success
TXN000498,2024-11-29,ACC00861,CUST00669,PRD008,Debit,UPI,23535.81,Success
TXN000499,2025-11-29,ACC00089,CUST00390,PRD008,Debit,UPI,24276.45,Success
TXN000500,2025-08-10,ACC00405,CUST00233,PRD012,Credit,UPI,4766.5,Success
TXN000501,2023-06-17,ACC00264,CUST00301,PRD004,Credit,UPI,12355.42,Success
TXN000502,2025-12-06,ACC00354,CUST00455,PRD008,Debit,Branch,5944.5,Success
TXN000503,2025-11-30,ACC00252,CUST00761,PRD009,Debit,POS,145187.84,Success
TXN000504,2024-04-16,ACC00350,CUST00352,PRD001,Debit,UPI,12636.62,Success
TXN000505,2024-08-16,ACC00123,CUST00056,PRD006,Debit,UPI,5744.59,Success
TXN000506,2025-06-08,ACC00952,CUST00093,PRD013,Debit,Mobile App,39351.85,Failed
TXN000507,2025-07-19,ACC00870,CUST00160,PRD012,Debit,Net Banking,44867.73,Success
TXN000508,2025-07-08,ACC00691,CUST00061,PRD005,Debit,ATM,2693.14,Success
TXN000509,2025-10-06,ACC00265,CUST00292,PRD016,Credit,Branch,24069.91,Success
TXN000510,2025-11-20,ACC00974,CUST00404,PRD001,Debit,POS,15280.43,Success
TXN000511,2024-04-27,ACC00472,CUST00749,PRD005,Debit,UPI,12731.91,Success
TXN000512,2025-08-07,ACC00862,CUST00588,PRD010,Credit,UPI,193586.45,Success
TXN000513,2025-01-29,ACC00599,CUST00252,PRD007,Debit,Net Banking,12509.94,Success
TXN000514,2023-05-29,ACC00763,CUST00295,PRD014,Debit,UPI,41048.46,Success
TXN000515,2025-12-26,ACC00947,CUST00735,PRD016,Credit,UPI,19253.56,Failed
TXN000516,2025-12-28,ACC00893,CUST00750,PRD006,Credit,ATM,7240.28,Success
TXN000517,2025-06-26,ACC00610,CUST00349,PRD004,Credit,UPI,10433.71,Success
TXN000518,2025-12-03,ACC00686,CUST00596,PRD013,Debit,UPI,26717.69,Success
TXN000519,2025-12-03,ACC00481,CUST00637,PRD009,Debit,UPI,460649.63,Success
TXN000520,2023-10-23,ACC00003,CUST00180,PRD002,Debit,POS,17086.75,Success
TXN000521,2025-06-13,ACC00232,CUST00076,PRD011,Debit,Mobile App,364460.35,Success
TXN000522,2025-12-18,ACC00108,CUST00461,PRD008,Debit,UPI,10101.11,Success
TXN000523,2025-01-01,ACC00402,CUST00574,PRD011,Debit,Mobile App,37804.99,Success
TXN000524,2025-10-14,ACC00271,CUST00567,PRD003,Debit,UPI,489311.83,Success
TXN000525,2025-10-29,ACC00010,CUST00337,PRD001,Debit,Net Banking,24319.26,Success
TXN000526,2025-08-10,ACC00534,CUST00098,PRD005,Credit,ATM,21851.3,Success
TXN000527,2025-04-18,ACC00121,CUST00369,PRD009,Debit,UPI,416961.71,Success
TXN000528,2025-08-28,ACC00930,CUST00405,PRD005,Debit,Mobile App,10158.06,Success
TXN000529,2025-05-21,ACC00685,CUST00448,PRD002,Debit,ATM,15492.87,Success
TXN000530,2025-08-28,ACC00032,CUST00338,PRD001,Credit,UPI,16254.05,Success
TXN000531,2024-04-30,ACC00250,CUST00600,PRD013,Debit,ATM,27102.96,Success
TXN000532,2025-12-27,ACC00918,CUST00680,PRD007,Credit,Net Banking,13059.7,Success
TXN000533,2025-12-19,ACC00023,CUST00746,PRD001,Debit,UPI,7875.09,Success
TXN000534,2025-11-30,ACC00658,CUST00588,PRD006,Credit,Mobile App,22268.95,Success
TXN000535,2025-10-29,ACC00016,CUST00394,PRD010,Debit,UPI,165892.2,Success
TXN000536,2025-04-02,ACC00633,CUST00671,PRD010,Credit,Mobile App,423960.05,Success
TXN000537,2025-08-27,ACC00188,CUST00772,PRD002,Credit,Mobile App,18938.34,Success
TXN000538,2023-07-22,ACC00649,CUST00760,PRD007,Debit,Mobile App,229.81,Success
TXN000539,2024-06-29,ACC00624,CUST00429,PRD007,Credit,UPI,14581.69,Success
TXN000540,2024-01-28,ACC00735,CUST00288,PRD010,Debit,Branch,425357.97,Success
TXN000541,2024-06-09,ACC00060,CUST00362,PRD004,Credit,UPI,20395.47,Success
TXN000542,2025-11-15,ACC00679,CUST00637,PRD015,Debit,UPI,18464.06,Success
TXN000543,2025-03-25,ACC00090,CUST00503,PRD003,Credit,Mobile App,393703.76,Success
TXN000544,2025-05-15,ACC00427,CUST00494,PRD004,Credit,UPI,10360.12,Success
TXN000545,2025-07-06,ACC00674,CUST00392,PRD001,Credit,Mobile App,5448.13,Success
TXN000546,2024-01-29,ACC00257,CUST00360,PRD006,Credit,Net Banking,14018.31,Success
TXN000547,2025-09-14,ACC00199,CUST00415,PRD009,Debit,ATM,325501.35,Success
TXN000548,2025-02-14,ACC00086,CUST00232,PRD009,Debit,Net Banking,371224.14,Failed
TXN000549,2025-05-20,ACC00678,CUST00026,PRD004,Credit,UPI,12170.63,Success
TXN000550,2025-04-07,ACC00738,CUST00146,PRD010,Credit,POS,273987.73,Success
TXN000551,2025-09-30,ACC00394,CUST00587,PRD014,Debit,Mobile App,8263.57,Success
TXN000552,2025-02-06,ACC00534,CUST00098,PRD003,Debit,Branch,429112.54,Success
TXN000553,2025-11-21,ACC00439,CUST00097,PRD008,Credit,UPI,13117.16,Success
TXN000554,2024-06-22,ACC00779,CUST00628,PRD007,Credit,UPI,7420.13,Success
TXN000555,2023-05-31,ACC00747,CUST00453,PRD006,Credit,UPI,10601.75,Success
TXN000556,2024-03-02,ACC00826,CUST00667,PRD001,Debit,UPI,4658.62,Success
TXN000557,2025-02-10,ACC00033,CUST00122,PRD007,Debit,UPI,1782.36,Success
TXN000558,2025-04-17,ACC00251,CUST00304,PRD009,Credit,Mobile App,237139.73,Success
TXN000559,2023-01-17,ACC00287,CUST00506,PRD003,Credit,UPI,420168.06,Success
TXN000560,2023-10-23,ACC00336,CUST00507,PRD010,Credit,UPI,385605.81,Success
TXN000561,2024-03-28,ACC00905,CUST00585,PRD015,Debit,UPI,2323.94,Success
TXN000562,2025-05-26,ACC00908,CUST00390,PRD014,Debit,Mobile App,45062.1,Success
TXN000563,2025-12-18,ACC00780,CUST00001,PRD002,Credit,UPI,11133.1,Success
TXN000564,2025-11-13,ACC00395,CUST00692,PRD004,Credit,UPI,717.62,Success
TXN000565,2024-07-31,ACC00347,CUST00615,PRD009,Debit,Net Banking,329676.65,Success
TXN000566,2025-11-28,ACC00232,CUST00076,PRD008,Debit,UPI,13591.67,Failed
TXN000567,2025-12-18,ACC00063,CUST00599,PRD016,Debit,POS,18788.91,Success
TXN000568,2025-12-14,ACC00539,CUST00443,PRD012,Credit,UPI,26827.04,Success
TXN000569,2025-03-30,ACC00820,CUST00793,PRD010,Debit,UPI,418251.46,Success
TXN000570,2025-03-25,ACC00792,CUST00027,PRD006,Debit,Mobile App,13385.24,Success
TXN000571,2025-09-19,ACC00275,CUST00755,PRD007,Credit,Mobile App,23352.83,Success
TXN000572,2025-10-29,ACC00872,CUST00512,PRD001,Credit,UPI,13244.75,Success
TXN000573,2024-11-01,ACC00428,CUST00181,PRD015,Credit,UPI,13590.3,Failed
TXN000574,2023-10-17,ACC00901,CUST00108,PRD004,Credit,UPI,3940.26,Success
TXN000575,2025-09-30,ACC00586,CUST00279,PRD008,Debit,Net Banking,24031.97,Success
TXN000576,2024-11-15,ACC00817,CUST00414,PRD006,Credit,Net Banking,2558.73,Success
TXN000577,2024-10-27,ACC00182,CUST00273,PRD008,Credit,ATM,23545.28,Success
TXN000578,2024-10-31,ACC00219,CUST00335,PRD011,Debit,UPI,306562.22,Success
TXN000579,2025-11-27,ACC00811,CUST00038,PRD003,Credit,Mobile App,475691.39,Success
TXN000580,2024-10-12,ACC00123,CUST00056,PRD002,Credit,UPI,1729.91,Success
